ParticipantID,Trial,ConditionIndex,ReferenceSpeed_rad_s,SignedDiff_rad_s,LeftHasReference,SpeedLeft_rad_s,SpeedRight_rad_s,Response,RT_s,Correct,Timestamp
genevievenantel,NaN,1,3.14159265358979,0.26179938779915,1,3.14159265358979,3.40339204138894,2,0.912808446000781,1,20250918_111701_321
