ParticipantID,Trial,ConditionIndex,ReferenceSpeed_rad_s,SignedDiff_rad_s,LeftHasReference,SpeedLeft_rad_s,SpeedRight_rad_s,Response,RT_s,Correct,Timestamp
genevievenantel,9,3,3.14159265358979,0,1,3.14159265358979,3.14159265358979,2,0.0338401849994625,0,20250918_101838_251
