ParticipantID,Trial,ConditionIndex,ReferenceSpeed_rad_s,SignedDiff_rad_s,LeftHasReference,SpeedLeft_rad_s,SpeedRight_rad_s,Response,RT_s,Correct,Timestamp
genevievenantel,4,1,3.14159265358979,-1.5707963267949,1,3.14159265358979,1.5707963267949,1,1.2315178660001,1,20250918_101820_821
