ParticipantID,Trial,ConditionIndex,ReferenceSpeed_rad_s,SignedDiff_rad_s,LeftHasReference,SpeedLeft_rad_s,SpeedRight_rad_s,Response,RT_s,Correct,Timestamp
genevievenantel,NaN,1,3.14159265358979,0.26179938779915,0,3.40339204138894,3.14159265358979,2,1.65905116899921,0,20250918_111728_936
