ParticipantID,Trial,ConditionIndex,ReferenceSpeed_rad_s,SignedDiff_rad_s,LeftHasReference,SpeedLeft_rad_s,SpeedRight_rad_s,Response,RT_s,Correct,Timestamp
genevievenantel,63,5,3.14159265358979,0.785398163397448,0,3.92699081698724,3.14159265358979,1,2.4828265999995,1,20250918_105423_761
