ParticipantID,Trial,ConditionIndex,ReferenceSpeed_rad_s,SignedDiff_rad_s,LeftHasReference,SpeedLeft_rad_s,SpeedRight_rad_s,Response,RT_s,Correct,Timestamp
genevievenantel,11,5,3.14159265358979,0.628318530717959,0,3.76991118430775,3.14159265358979,1,8.1246999798168e-05,1,20250918_102802_966
